seller_id,total_orders,total_revenue,avg_delivery_days,late_rate_pct,cancel_rate_pct,composite_risk_score,risk_category
fa1a9dec3a9940c072684a46728bf1fc,55,6674.0,14.3,0.00,0.00,0.00,Low
63a79f5a7eb5cb48a7e5787b141c7993,11,815.1,6.4,0.00,0.00,0.00,Low
acb6c2ca5c82411c1fdb88d5fd5eb95e,10,413.88,10.2,0.00,0.00,0.00,Low
b347677812ea483b0f528eaf8cbc09b7,21,7288.99,13.1,0.00,0.00,0.00,Low
968268a686aa05d1f529fb07dff08130,12,4677.29,9.3,0.00,0.00,0.00,Low
30a81d8cf85fb2ada1b1b094c9583a95,17,1245.42,4.2,0.00,0.00,0.00,Low
3504c0cb71d7fa48d967e0e4c94d59d9,53,2349.94,7.2,0.00,0.00,0.00,Low
6c12e40690c335dbc2f68a4134d30dc1,16,9139.2,13.3,0.00,0.00,0.00,Low
c731d18cea9bf687ffee82a241c25b11,24,3662.0,7.9,0.00,0.00,0.00,Low
26785a546900236d66f2e4197c211158,15,1019.2,5.7,0.00,0.00,0.00,Low
93b9a99027bd8bd6af682aff18dd19bf,20,1953.0,11.4,0.00,0.00,0.00,Low
01bcc9d254a0143f0ce9791b960b2a47,11,1521.21,12.7,0.00,0.00,0.00,Low
25e47381a6c510ddeb36084e33b89f0c,16,1289.6,10.1,0.00,0.00,0.00,Low
bf100ecb7997df312b285358fb32f92c,20,1991.9,9.7,0.00,0.00,0.00,Low
3092c0b297aacfb4bb6e056ebe13b9b8,19,1623.9,13.2,0.00,0.00,0.00,Low
b1aaae6b66ad3c40f54b389d7ea4bee0,15,1176.5,8.1,0.00,0.00,0.00,Low
d1b9d4be4b6f9ebd85f8acd6745ba612,11,1154.35,10.7,0.00,0.00,0.00,Low
ffdd9f82b9a447f6f8d4b91554cc7dd3,18,2101.2,10.4,0.00,0.00,0.00,Low
916748bc99315c2d202898ae58b1617e,25,369.4,10.5,0.00,0.00,0.00,Low
ba5daa4041e1f15cdf34b76e3e18a450,15,806.8,5.6,0.00,0.00,0.00,Low
512d298ac2a96d1931b6bd30aa21f61d,11,7401.94,10.5,0.00,0.00,0.00,Low
cac63f48c38cd7d002a7e846dcd99a23,10,874.0,7.3,0.00,0.00,0.00,Low
59417c56835dd8e2e72f91f809cd4092,18,36459.0,12.7,0.00,0.00,0.00,Low
07bf9669d84d1f11be443a9dd938f698,18,1776.0,8.2,0.00,0.00,0.00,Low
403aa86912527d730337ffcb0fb096ab,11,8959.89,10.8,0.00,0.00,0.00,Low
9616352088dcf83a7c06637f4ebf1c80,92,5703.0,12.3,0.00,0.00,0.00,Low
6d22a1fcebb6dd08c9cd90b92a93e8d0,12,723.7,15.3,0.00,0.00,0.00,Low
42ef3192a9ff87a22d1867b74b3ee205,23,1354.09,9.2,0.00,0.00,0.00,Low
83645b1645cdee8953ee54c29ceed564,14,978.9,10.2,0.00,0.00,0.00,Low
fc906263ca5083d09dce42fe02247800,114,4497.7,9.4,0.00,0.00,0.00,Low
5b85809efd0d0e4dea1a9544e1280ed9,12,1804.6,7.9,0.00,0.00,0.00,Low
f67efa3f0b6761102a7f8c6b7b571f5d,31,5188.68,10.1,0.00,0.00,0.00,Low
7ff588a03c2aeae4fbd23f9ae64b760d,14,1182.2,4.6,0.00,0.00,0.00,Low
f9903dd0f812c7e771fcad47b6fff231,10,1684.85,13.9,0.00,0.00,0.00,Low
f41ce2e25237f9092cd8e6e7516c7a2f,27,2030.9,8.7,0.00,0.00,0.00,Low
65b081a070633e057c462abdd6fb9dd8,19,1885.09,11.9,0.00,0.00,0.00,Low
3d2531eccfbde1d7c8db7a3a12fb267a,10,1999.54,9.9,0.00,0.00,0.00,Low
acce39e832338debb07b02385cde5967,44,4748.1,7.0,0.00,0.00,0.00,Low
e1dc0754bada9ee4cfe9713f22f61292,12,885.0,8.2,0.00,0.00,0.00,Low
ade45994b717ccee333492330fbf037b,10,7196.0,8.3,0.00,0.00,0.00,Low
ffad1e7127fb622cb64a900751590acd,10,884.3,7.6,0.00,0.00,0.00,Low
c72de06d72748d1a0dfb2125be43ba63,21,17522.0,9.7,0.00,0.00,0.00,Low
014d9a685fd57276679edd00e07089e5,11,729.88,9.1,0.00,0.00,0.00,Low
a23266650e7c84bb93fbbba502137478,11,1512.4,11.3,0.00,0.00,0.00,Low
51e4e89242cbb846c2deff3dc015650e,16,822.58,9.1,0.00,0.00,0.00,Low
59cea8e446d3834393058e7e0666b6fb,10,696.6,7.2,0.00,0.00,0.00,Low
bd4889b5e9133b35b66e42a8665cea5c,36,6271.9,10.2,0.00,0.00,0.00,Low
5debea795b07621e1f90532e18f96145,25,1883.78,10.1,0.00,0.00,0.00,Low
9baf5cb77970f539089d09a38bcec5c3,32,6129.67,15.1,0.00,0.00,0.00,Low
e882b2a25a10b9c057cc49695f222c19,57,51057.54,9.5,0.00,0.00,0.00,Low
c26a2be5b53b7db6b276280da212a779,13,7482.0,14.0,0.00,0.00,0.00,Low
77fccaae319668a8ab6cd0fd16aec48c,11,1667.0,9.4,0.00,0.00,0.00,Low
f435898e493ba0356019a0b1cb8b55b1,10,649.76,10.7,0.00,0.00,0.00,Low
013900e863eace745d3ec7614cab5b1a,23,1619.7,12.0,0.00,0.00,0.00,Low
72bc2cce903c872fe376a8faaa81d237,17,2149.2,8.9,0.00,0.00,0.00,Low
3c010235b7345c92f125d14ee232a76b,15,3578.0,10.9,0.00,0.00,0.00,Low
94e93ce877be27a515118dbfd2c2be41,30,5674.57,13.7,0.00,0.00,0.00,Low
7ade73f1b9b4e965f9009a4c3a7e2c15,27,1880.3,9.6,0.00,0.00,0.00,Low
02ecc2a19303f05e59ce133fd923fff7,21,5264.19,11.0,0.00,0.00,0.00,Low
2f74af7a0ee5636f12c2336f9fffed47,13,560.7,9.7,0.00,0.00,0.00,Low
de0c78824586e9a5f5f04fd84e25df39,14,2489.3,6.4,0.00,0.00,0.00,Low
48efc9d94a9834137efd9ea76b065a38,33,345.6,10.7,0.00,0.00,0.00,Low
08084d990eb3f53af056ccbc1730c8a7,12,372.5,8.3,0.00,0.00,0.00,Low
abc015ebac1d283a323ca9db35ede4b9,12,1106.8,10.8,0.00,0.00,0.00,Low
5bffbafbb22daf6d3bfc216a46db8708,21,5239.7,8.8,0.00,0.00,0.00,Low
a2fa0bdc798ee84cdb08281337cf4fb6,10,392.75,18.1,0.00,0.00,0.00,Low
d4ffeb15b67e81ff9af2b4252d99fb7e,11,1400.4,9.3,0.00,0.00,0.00,Low
02c988090b766852e088c69d7fb3b551,13,1618.65,9.4,0.00,0.00,0.00,Low
2d42ebcda99fd55f6f4bc2f1ca035d50,10,921.5,9.5,0.00,0.00,0.00,Low
5c853bb56f70f4d14218944bae111d7a,23,263.13,8.7,0.00,0.00,0.00,Low
0eaa7e33d73809f1f925f7d07c506cbd,15,1552.0,5.9,0.00,0.00,0.00,Low
5ef131ac72773e5b3f6c0d63cf424657,10,575.79,5.9,0.00,0.00,0.00,Low
cf2384dd2f1dddea3f838efed0945e65,16,2101.5,14.2,0.00,0.00,0.00,Low
57e632711dec9ec14ca7546769483e7e,62,6350.06,10.8,0.00,0.00,0.00,Low
5cbbd5a299cab112b7bf23862255e43e,36,2726.06,10.7,0.00,0.00,0.00,Low
5f7300535881cef3b625fd683cf7d145,10,665.98,8.9,0.00,0.00,0.00,Low
d6ab728cf30867cf3f1a2e216ae2f9b7,12,2002.0,10.7,0.00,0.00,0.00,Low
34d1ca11b242c0fee2c834ae8d788566,40,13422.24,13.2,0.00,0.00,0.00,Low
8a87611c08849ffeeccab52aa798b6c7,13,2369.8,9.0,0.00,0.00,0.00,Low
bd697db56ff8e7c9cd1abeb7f72029b2,22,3069.78,10.8,0.00,0.00,0.00,Low
670a9dda115b5a88b18cfadee8de2332,11,918.9,12.2,0.00,0.00,0.00,Low
1c5e4e49b9079480255b49d50aac1aa9,12,10173.11,8.7,0.00,0.00,0.00,Low
cb9fb4ca75d7ba8437480e8dde64fe98,10,532.14,9.2,0.00,0.00,0.00,Low
26af45f5dfd967225a832838aa4e24a3,10,573.1,9.7,0.00,0.00,0.00,Low
06bb3a2fe5e7b7a845b13e8fb91bd944,17,1536.19,8.8,0.00,0.00,0.00,Low
81f89e42267213cb94da7ddc301651da,46,3955.0,7.4,0.00,0.00,0.00,Low
df91910b6a03bb2e3358fa6a35e32f6f,14,2312.1,9.1,0.00,0.00,0.00,Low
e601b04acf48b4576e73ddca9481f0dc,15,491.94,6.7,0.00,0.00,0.00,Low
54583ab379489add547fe47b628db589,10,2240.0,5.0,0.00,0.00,0.00,Low
9803a40e82e45418ab7fb84091af5231,11,4278.75,15.5,0.00,0.00,0.00,Low
db46ca7bce82b11f7e247539271fc390,16,933.97,8.1,0.00,0.00,0.00,Low
62c50c1af4dfdc4149d25c5222043d39,14,2785.72,12.2,0.00,0.00,0.00,Low
2addf05f476d0637864454e93ba673d5,12,4552.0,10.4,0.00,0.00,0.00,Low
1dcfa3835714681d4ba4a93bc1e0fd41,13,1278.5,15.0,0.00,0.00,0.00,Low
817f85dbb65aa3e70831d90fe75cdf89,11,1552.27,18.1,0.00,0.00,0.00,Low
3c3017960b2dbd72711a61f0400aab8f,10,968.8,12.8,0.00,0.00,0.00,Low
226b05fe067266c59c15dae208213d06,10,1056.9,10.2,0.00,0.00,0.00,Low
82cb9f452fe8334df74b22d37824b431,14,838.2,8.4,0.00,0.00,0.00,Low
41b86b552e54e3a7009596125aa8b167,10,1595.3,13.9,0.00,0.00,0.00,Low
cbf09e831b0c11f6f23ffb51004db972,10,1535.2,5.2,0.00,0.00,0.00,Low
0ff83046c3fa22efee8ecf291888b191,10,768.9,12.6,0.00,0.00,0.00,Low
51702dc2a3e106c76dbff722b5bf0726,13,2705.1,14.8,0.00,0.00,0.00,Low
df0f42bc4c2142eacf0eaf2cffd0cfbb,14,1654.0,14.1,0.00,0.00,0.00,Low
c6381d2d013342748761e906d45aff76,15,2042.98,15.8,0.00,0.00,0.00,Low
5f26c1408a65b42a7224cd463bdf3292,10,1139.8,6.4,0.00,0.00,0.00,Low
679769a98cfcc6da877c8486ff1c13f3,21,7029.0,9.5,0.00,0.00,0.00,Low
5b51032eddd242adc84c38acab88f23d,12,3280.0,11.7,0.00,0.00,0.00,Low
48fb026ed7455a42f5d3e9390ed5088e,11,555.71,11.8,0.00,0.00,0.00,Low
7a2d2949aea47fab95fd98d6c9f618b1,11,1638.99,10.5,0.00,0.00,0.00,Low
26d6bbee02420494d471c9f6436929c0,12,434.51,8.3,0.00,0.00,0.00,Low
21e83881401b92b49fb09a16d3852291,14,3588.05,10.9,0.00,0.00,0.00,Low
a369d693961cb93b61ca2cc518872a85,11,2597.0,11.1,0.00,0.00,0.00,Low
e9c6969d40e6a3d2d0f90013165c2b98,10,5239.98,9.0,0.00,0.00,0.00,Low
